date,year,tourney_name,surface,indoor,commitment,draw_size,url
19940808,1994,ATP Masters 1000 Cincinnati,Hard,Outdoor,"$1,720,000",56,https://www.atptour.com/en/scores/archive/cincinnati/422/1994/results
19940808,1994,San Marino,Clay,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/san-marino/475/1994/results
19940815,1994,Indianapolis,Hard,Outdoor,"$1,040,000",56,https://www.atptour.com/en/scores/archive/indianapolis/419/1994/results
19940815,1994,New Haven,Hard,Outdoor,"$1,040,000",56,https://www.atptour.com/en/scores/archive/new-haven/420/1994/results
19940822,1994,Umag,Clay,Outdoor,"$400,000",32,https://www.atptour.com/en/scores/archive/umag/439/1994/results
19940822,1994,Long Island,Hard,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/long-island/441/1994/results
19940822,1994,Schenectady,Hard,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/schenectady/224/1994/results
19940829,1994,US Open,Hard,Outdoor,"",128,https://www.atptour.com/en/scores/archive/us-open/560/1994/results
19940912,1994,Bucharest,Clay,Outdoor,"$550,000",32,https://www.atptour.com/en/scores/archive/bucharest/773/1994/results
19940912,1994,Bordeaux,Hard,Outdoor,"$400,000",32,https://www.atptour.com/en/scores/archive/bordeaux/323/1994/results
19940912,1994,Bogota,Clay,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/bogota/359/1994/results
19940926,1994,Basel,Hard,Indoor,"$800,000",32,https://www.atptour.com/en/scores/archive/basel/328/1994/results
19940926,1994,Kuala Lumpur,Carpet,Indoor,"$400,000",32,https://www.atptour.com/en/scores/archive/kuala-lumpur/326/1994/results
19940926,1994,Palermo,Clay,Outdoor,"$315,000",32,https://www.atptour.com/en/scores/archive/palermo/325/1994/results
19941003,1994,Sydney Indoor,Hard,Indoor,"$1,020,000",32,https://www.atptour.com/en/scores/archive/sydney/427/1994/results
19941003,1994,Toulouse,Hard,Indoor,"$400,000",32,https://www.atptour.com/en/scores/archive/toulouse/327/1994/results
19941003,1994,Athens,Clay,Outdoor,"$213,750",32,https://www.atptour.com/en/scores/archive/athens/367/1994/results
19941010,1994,Tokyo Indoor,Carpet,Indoor,"$1,020,000",48,https://www.atptour.com/en/scores/archive/tokyo/428/1994/results
19941010,1994,Ostrava,Carpet,Indoor,"$315,000",32,https://www.atptour.com/en/scores/archive/ostrava/348/1994/results
19941010,1994,Tel Aviv,Hard,Outdoor,"$275,000",32,https://www.atptour.com/en/scores/archive/tel-aviv/330/1994/results
19941017,1994,Lyon,Carpet,Indoor,"$600,000",32,https://www.atptour.com/en/scores/archive/lyon/7309/1994/results
19941017,1994,Vienna,Carpet,Indoor,"$400,000",32,https://www.atptour.com/en/scores/archive/vienna/337/1994/results
19941017,1994,Beijing,Carpet,Indoor,"$320,000",32,https://www.atptour.com/en/scores/archive/beijing/7307/1994/results
19941024,1994,ATP Masters 1000 Stockholm,Carpet,Indoor,"$1,720,000",48,https://www.atptour.com/en/scores/archive/stockholm/429/1994/results
19941024,1994,Santiago,Clay,Outdoor,"$213,750",32,https://www.atptour.com/en/scores/archive/santiago/505/1994/results
19941031,1994,ATP Masters 1000 Paris,Carpet,Indoor,"$2,250,000",48,https://www.atptour.com/en/scores/archive/paris/352/1994/results
19941031,1994,Montevideo,Clay,Outdoor,"$213,750",32,https://www.atptour.com/en/scores/archive/montevideo/544/1994/results
19941107,1994,Antwerp,Carpet,Indoor,"$1,125,000",32,https://www.atptour.com/en/scores/archive/antwerp/430/1994/results
19941107,1994,Moscow,Carpet,Indoor,"$1,125,000",32,https://www.atptour.com/en/scores/archive/moscow/438/1994/results
19941107,1994,Buenos Aires,Clay,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/buenos-aires/7304/1994/results
19941115,1994,ATP Tour World Championship,Carpet,Indoor,"$3,000,000",8,https://www.atptour.com/en/scores/archive/atp-tour-world-championship/605/1994/results
19941123,1994,ATP Tour World Doubles Championship,Hard,Indoor,"$1,300,000",0,https://www.atptour.com/en/scores/archive/atp-tour-world-doubles-championship/602/1994/results
19941206,1994,Grand Slam Cup,Carpet,Indoor,"$6,000,000",16,https://www.atptour.com/en/scores/archive/munich/604/1994/results
19950102,1995,Doha,Hard,Outdoor,"$625,000",32,https://www.atptour.com/en/scores/archive/doha/451/1995/results
19950102,1995,Adelaide,Hard,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/adelaide/7308/1995/results
19950109,1995,Auckland,Hard,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/auckland/301/1995/results
19950109,1995,Jakarta,Hard,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/jakarta/494/1995/results
19950109,1995,Sydney Outdoor,Hard,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/sydney/338/1995/results
19950116,1995,Australian Open,Hard,Outdoor,"",128,https://www.atptour.com/en/scores/archive/australian-open/580/1995/results
19950206,1995,Dubai,Hard,Outdoor,"$1,039,250",32,https://www.atptour.com/en/scores/archive/dubai/495/1995/results
19950206,1995,Marseille,Carpet,Indoor,"$539,250",32,https://www.atptour.com/en/scores/archive/marseille/496/1995/results
19950206,1995,San Jose,Hard,Indoor,"$328,000",32,https://www.atptour.com/en/scores/archive/san-jose/424/1995/results
19950213,1995,Milan,Carpet,Indoor,"$814,250",32,https://www.atptour.com/en/scores/archive/milan/408/1995/results
19950213,1995,Memphis,Hard,Indoor,"$808,000",48,https://www.atptour.com/en/scores/archive/memphis/402/1995/results
19950220,1995,Stuttgart Indoor,Carpet,Indoor,"$2,250,000",32,https://www.atptour.com/en/scores/archive/stuttgart/357/1995/results
19950220,1995,Philadelphia,Carpet,Indoor,"$714,250",32,https://www.atptour.com/en/scores/archive/philadelphia/401/1995/results
19950227,1995,Rotterdam,Carpet,Indoor,"$600,000",32,https://www.atptour.com/en/scores/archive/rotterdam/407/1995/results
19950227,1995,Mexico City,Clay,Outdoor,"$330,000",32,https://www.atptour.com/en/scores/archive/mexico-city/807/1995/results
19950227,1995,Scottsdale,Hard,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/scottsdale/433/1995/results
19950306,1995,ATP Masters 1000 Indian Wells,Hard,Outdoor,"$1,800,000",56,https://www.atptour.com/en/scores/archive/indian-wells/404/1995/results
19950306,1995,Copenhagen,Carpet,Indoor,"$228,000",32,https://www.atptour.com/en/scores/archive/copenhagen/481/1995/results
19950313,1995,ATP Masters 1000 Miami,Hard,Outdoor,"$2,500,000",96,https://www.atptour.com/en/scores/archive/miami/403/1995/results
19950313,1995,St. Petersburg,Carpet,Indoor,"$325,000",32,https://www.atptour.com/en/scores/archive/st-petersburg/568/1995/results
19950320,1995,Casablanca,Clay,Outdoor,"$228,000",32,https://www.atptour.com/en/scores/archive/casablanca/360/1995/results
19950403,1995,Estoril,Clay,Outdoor,"$575,000",32,https://www.atptour.com/en/scores/archive/estoril/468/1995/results
19950403,1995,Johannesburg,Hard,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/johannesburg/426/1995/results
19950410,1995,Tokyo Outdoor,Hard,Outdoor,"$1,060,000",56,https://www.atptour.com/en/scores/archive/tokyo/329/1995/results
19950410,1995,Barcelona,Clay,Outdoor,"$900,000",56,https://www.atptour.com/en/scores/archive/barcelona/425/1995/results
19950417,1995,Bermuda,Clay,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/bermuda/436/1995/results
19950417,1995,Hong Kong,Hard,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/hong-kong/336/1995/results
19950417,1995,Nice,Clay,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/nice/6120/1995/results
19950424,1995,ATP Masters 1000 Monte Carlo,Clay,Outdoor,"$1,795,000",56,https://www.atptour.com/en/scores/archive/monte-carlo/410/1995/results
19950424,1995,Seoul,Hard,Outdoor,"$228,000",32,https://www.atptour.com/en/scores/archive/seoul/434/1995/results
19950501,1995,Atlanta,Clay,Outdoor,"$425,000",32,https://www.atptour.com/en/scores/archive/atlanta/409/1995/results
19950501,1995,Munich,Clay,Outdoor,"$425,000",32,https://www.atptour.com/en/scores/archive/munich/308/1995/results
19950508,1995,ATP Masters 1000 Hamburg,Clay,Outdoor,"$1,795,000",56,https://www.atptour.com/en/scores/archive/hamburg/414/1995/results
19950508,1995,Pinehurst,Clay,Outdoor,"$289,250",32,https://www.atptour.com/en/scores/archive/pinehurst/717/1995/results
19950515,1995,ATP Masters 1000 Rome,Clay,Outdoor,"$2,000,000",64,https://www.atptour.com/en/scores/archive/rome/416/1995/results
19950515,1995,Coral Springs,Clay,Outdoor,"$255,000",32,https://www.atptour.com/en/scores/archive/coral-springs/499/1995/results
19950522,1995,World Team Cup,Clay,Outdoor,"$1,800,000",32,https://www.atptour.com/en/scores/archive/dusseldorf/615/1995/results
19950522,1995,Bologna,Clay,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/bologna/312/1995/results
19950529,1995,Roland Garros,Clay,Outdoor,"",128,https://www.atptour.com/en/scores/archive/roland-garros/520/1995/results
19950612,1995,London / Queen's Club,Grass,Outdoor,"$625,000",56,https://www.atptour.com/en/scores/archive/london/311/1995/results
19950612,1995,Oporto,Clay,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/oporto/310/1995/results
19950612,1995,Rosmalen,Grass,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/rosmalen/440/1995/results
19950619,1995,Halle,Grass,Outdoor,"$725,000",32,https://www.atptour.com/en/scores/archive/halle/500/1995/results
19950619,1995,St. Poelten,Clay,Outdoor,"$375,000",32,https://www.atptour.com/en/scores/archive/st-poelten/306/1995/results
19950619,1995,Nottingham,Grass,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/nottingham/741/1995/results
19950626,1995,Wimbledon,Grass,Outdoor,"",128,https://www.atptour.com/en/scores/archive/wimbledon/540/1995/results
19950710,1995,Gstaad,Clay,Outdoor,"$550,000",32,https://www.atptour.com/en/scores/archive/gstaad/314/1995/results
19950710,1995,Bastad,Clay,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/bastad/316/1995/results
19950710,1995,Newport,Grass,Outdoor,"$255,000",32,https://www.atptour.com/en/scores/archive/newport/315/1995/results
19950717,1995,Stuttgart Outdoor,Clay,Outdoor,"$1,040,000",48,https://www.atptour.com/en/scores/archive/stuttgart/321/1995/results
19950717,1995,Washington,Hard,Outdoor,"$675,000",56,https://www.atptour.com/en/scores/archive/washington/418/1995/results
19950724,1995,ATP Masters 1000 Canada,Hard,Outdoor,"$1,795,000",56,https://www.atptour.com/en/scores/archive/montreal/421/1995/results
19950724,1995,Amsterdam,Clay,Outdoor,"$500,000",32,https://www.atptour.com/en/scores/archive/amsterdam/317/1995/results
19950731,1995,Kitzbuhel,Clay,Outdoor,"$425,000",48,https://www.atptour.com/en/scores/archive/kitzbuhel/319/1995/results
19950731,1995,Prague,Clay,Outdoor,"$365,000",32,https://www.atptour.com/en/scores/archive/prague/379/1995/results
19950731,1995,Los Angeles,Hard,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/los-angeles/423/1995/results
19950807,1995,ATP Masters 1000 Cincinnati,Hard,Outdoor,"$1,795,000",56,https://www.atptour.com/en/scores/archive/cincinnati/422/1995/results
19950807,1995,San Marino,Clay,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/san-marino/475/1995/results
19950814,1995,Indianapolis,Hard,Outdoor,"$1,040,000",56,https://www.atptour.com/en/scores/archive/indianapolis/419/1995/results
19950814,1995,New Haven,Hard,Outdoor,"$1,040,000",56,https://www.atptour.com/en/scores/archive/new-haven/420/1995/results
19950821,1995,Umag,Clay,Outdoor,"$400,000",32,https://www.atptour.com/en/scores/archive/umag/439/1995/results
19950821,1995,Long Island,Hard,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/long-island/441/1995/results
19950828,1995,US Open,Hard,Outdoor,"",128,https://www.atptour.com/en/scores/archive/us-open/560/1995/results
19950911,1995,Bucharest,Clay,Outdoor,"$1,375,000",32,https://www.atptour.com/en/scores/archive/bucharest/773/1995/results
19950911,1995,Bordeaux,Hard,Outdoor,"$400,000",32,https://www.atptour.com/en/scores/archive/bordeaux/323/1995/results
19950911,1995,Bogota,Clay,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/bogota/359/1995/results
19950925,1995,Basel,Hard,Indoor,"$1,000,000",32,https://www.atptour.com/en/scores/archive/basel/328/1995/results
19950925,1995,Palermo,Clay,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/palermo/325/1995/results
19951002,1995,Kuala Lumpur,Carpet,Indoor,"$414,250",32,https://www.atptour.com/en/scores/archive/kuala-lumpur/326/1995/results
19951002,1995,Toulouse,Hard,Indoor,"$400,000",32,https://www.atptour.com/en/scores/archive/toulouse/327/1995/results
19951002,1995,Valencia,Clay,Outdoor,"$228,000",32,https://www.atptour.com/en/scores/archive/valencia/7306/1995/results
19951009,1995,Tokyo Indoor,Carpet,Indoor,"$1,020,000",48,https://www.atptour.com/en/scores/archive/tokyo/428/1995/results
19951009,1995,Ostrava,Carpet,Indoor,"$400,000",32,https://www.atptour.com/en/scores/archive/ostrava/348/1995/results
19951009,1995,Tel Aviv,Hard,Outdoor,"$275,000",32,https://www.atptour.com/en/scores/archive/tel-aviv/330/1995/results
19951016,1995,Lyon,Carpet,Indoor,"$600,000",32,https://www.atptour.com/en/scores/archive/lyon/7309/1995/results
19951016,1995,Vienna,Carpet,Indoor,"$490,000",32,https://www.atptour.com/en/scores/archive/vienna/337/1995/results
19951016,1995,Beijing,Carpet,Indoor,"$328,000",32,https://www.atptour.com/en/scores/archive/beijing/7307/1995/results
19951023,1995,ATP Masters 1000 Essen,Carpet,Indoor,"$2,094,000",48,https://www.atptour.com/en/scores/archive/essen/430/1995/results
19951023,1995,Santiago,Clay,Outdoor,"$228,750",32,https://www.atptour.com/en/scores/archive/santiago/505/1995/results
19951030,1995,ATP Masters 1000 Paris,Carpet,Indoor,"$2,250,000",48,https://www.atptour.com/en/scores/archive/paris/352/1995/results
19951030,1995,Montevideo,Clay,Outdoor,"$228,000",32,https://www.atptour.com/en/scores/archive/montevideo/544/1995/results
19951106,1995,Moscow,Carpet,Indoor,"$1,125,000",32,https://www.atptour.com/en/scores/archive/moscow/438/1995/results
19951106,1995,Stockholm,Hard,Indoor,"$825,000",32,https://www.atptour.com/en/scores/archive/stockholm/429/1995/results
19951106,1995,Buenos Aires,Clay,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/buenos-aires/7304/1995/results
19951114,1995,ATP Tour World Championship,Carpet,Indoor,"$3,300,000",9,https://www.atptour.com/en/scores/archive/atp-tour-world-championship/605/1995/results
19951121,1995,ATP Tour World Doubles Championship,Carpet,Indoor,"$1,400,000",0,https://www.atptour.com/en/scores/archive/atp-tour-world-doubles-championship/602/1995/results
19951205,1995,Grand Slam Cup,Carpet,Indoor,"$6,000,000",16,https://www.atptour.com/en/scores/archive/munich/604/1995/results
19960101,1996,Doha,Hard,Outdoor,"$625,000",32,https://www.atptour.com/en/scores/archive/doha/451/1996/results
19960101,1996,Adelaide,Hard,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/adelaide/7308/1996/results
19960108,1996,Auckland,Hard,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/auckland/301/1996/results
19960108,1996,Jakarta,Hard,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/jakarta/494/1996/results
19960108,1996,Sydney Outdoor,Hard,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/sydney/338/1996/results
19960115,1996,Australian Open,Hard,Outdoor,"",128,https://www.atptour.com/en/scores/archive/australian-open/580/1996/results
19960129,1996,Zagreb,Carpet,Indoor,"$400,000",32,https://www.atptour.com/en/scores/archive/zagreb/7301/1996/results
19960129,1996,Shanghai,Carpet,Indoor,"$330,000",32,https://www.atptour.com/en/scores/archive/shanghai/890/1996/results
19960212,1996,Dubai,Hard,Outdoor,"$1,039,250",32,https://www.atptour.com/en/scores/archive/dubai/495/1996/results
19960212,1996,Marseille,Hard,Indoor,"$539,250",32,https://www.atptour.com/en/scores/archive/marseille/496/1996/results
19960212,1996,San Jose,Hard,Indoor,"$328,000",32,https://www.atptour.com/en/scores/archive/san-jose/424/1996/results
19960219,1996,Antwerp,Carpet,Indoor,"$1,000,000",32,https://www.atptour.com/en/scores/archive/antwerp/430/1996/results
19960219,1996,Memphis,Hard,Indoor,"$808,000",48,https://www.atptour.com/en/scores/archive/memphis/402/1996/results
19960226,1996,Milan,Carpet,Indoor,"$814,250",32,https://www.atptour.com/en/scores/archive/milan/408/1996/results
19960226,1996,Philadelphia,Carpet,Indoor,"$714,250",32,https://www.atptour.com/en/scores/archive/philadelphia/401/1996/results
19960304,1996,Rotterdam,Carpet,Indoor,"$750,000",32,https://www.atptour.com/en/scores/archive/rotterdam/407/1996/results
19960304,1996,Mexico City,Clay,Outdoor,"$330,000",32,https://www.atptour.com/en/scores/archive/mexico-city/807/1996/results
19960304,1996,Scottsdale,Hard,Outdoor,"$328,000",32,https://www.atptour.com/en/scores/archive/scottsdale/433/1996/results
19960311,1996,ATP Masters 1000 Indian Wells,Hard,Outdoor,"$2,200,000",56,https://www.atptour.com/en/scores/archive/indian-wells/404/1996/results
19960311,1996,Copenhagen,Carpet,Indoor,"$228,000",32,https://www.atptour.com/en/scores/archive/copenhagen/481/1996/results
19960318,1996,ATP Masters 1000 Miami,Hard,Outdoor,"$2,550,000",96,https://www.atptour.com/en/scores/archive/miami/403/1996/results
19960318,1996,St. Petersburg,Carpet,Indoor,"$325,000",32,https://www.atptour.com/en/scores/archive/st-petersburg/568/1996/results
19960325,1996,Casablanca,Clay,Outdoor,"$228,000",32,https://www.atptour.com/en/scores/archive/casablanca/360/1996/results
