date,year,tourney_name,tourney_id,surface,indoor,commitment,draw_size,url
19951016,1995,Vienna,1995_337,Carpet,Indoor,$490000,32,https://www.atptour.com/en/scores/archive/vienna/337/1995/results
19951016,1995,Beijing,1995_7307,Carpet,Indoor,$328000,32,https://www.atptour.com/en/scores/archive/beijing/7307/1995/results
19951023,1995,ATP Masters 1000 Essen,1995_430,Carpet,Indoor,$2094000,48,https://www.atptour.com/en/scores/archive/essen/430/1995/results
19951023,1995,Santiago,1995_505,Clay,Outdoor,$228750,32,https://www.atptour.com/en/scores/archive/santiago/505/1995/results
19951030,1995,ATP Masters 1000 Paris,1995_352,Carpet,Indoor,$2250000,48,https://www.atptour.com/en/scores/archive/paris/352/1995/results
19951030,1995,Montevideo,1995_544,Clay,Outdoor,$228000,32,https://www.atptour.com/en/scores/archive/montevideo/544/1995/results
19951106,1995,Moscow,1995_438,Carpet,Indoor,$1125000,32,https://www.atptour.com/en/scores/archive/moscow/438/1995/results
19951106,1995,Stockholm,1995_429,Hard,Indoor,$825000,32,https://www.atptour.com/en/scores/archive/stockholm/429/1995/results
19951106,1995,Buenos Aires,1995_7304,Clay,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/buenos-aires/7304/1995/results
19951114,1995,ATP Tour World Championship,1995_605,Carpet,Indoor,$3300000,9,https://www.atptour.com/en/scores/archive/atp-tour-world-championship/605/1995/results
19951121,1995,ATP Tour World Doubles Championship,1995_602,Carpet,Indoor,$1400000,0,https://www.atptour.com/en/scores/archive/atp-tour-world-doubles-championship/602/1995/results
19951205,1995,Grand Slam Cup,1995_604,Carpet,Indoor,$6000000,16,https://www.atptour.com/en/scores/archive/munich/604/1995/results
19960101,1996,Doha,1996_451,Hard,Outdoor,$625000,32,https://www.atptour.com/en/scores/archive/doha/451/1996/results
19960101,1996,Adelaide,1996_7308,Hard,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/adelaide/7308/1996/results
19960108,1996,Auckland,1996_301,Hard,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/auckland/301/1996/results
19960108,1996,Jakarta,1996_494,Hard,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/jakarta/494/1996/results
19960108,1996,Sydney Outdoor,1996_338,Hard,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/sydney/338/1996/results
19960115,1996,Australian Open,1996_580,Hard,Outdoor,,128,https://www.atptour.com/en/scores/archive/australian-open/580/1996/results
19960129,1996,Zagreb,1996_7301,Carpet,Indoor,$400000,32,https://www.atptour.com/en/scores/archive/zagreb/7301/1996/results
19960129,1996,Shanghai,1996_890,Carpet,Indoor,$330000,32,https://www.atptour.com/en/scores/archive/shanghai/890/1996/results
19960212,1996,Dubai,1996_495,Hard,Outdoor,$1039250,32,https://www.atptour.com/en/scores/archive/dubai/495/1996/results
19960212,1996,Marseille,1996_496,Hard,Indoor,$539250,32,https://www.atptour.com/en/scores/archive/marseille/496/1996/results
19960212,1996,San Jose,1996_424,Hard,Indoor,$328000,32,https://www.atptour.com/en/scores/archive/san-jose/424/1996/results
19960219,1996,Antwerp,1996_430,Carpet,Indoor,$1000000,32,https://www.atptour.com/en/scores/archive/antwerp/430/1996/results
19960219,1996,Memphis,1996_402,Hard,Indoor,$808000,48,https://www.atptour.com/en/scores/archive/memphis/402/1996/results
19960226,1996,Milan,1996_408,Carpet,Indoor,$814250,32,https://www.atptour.com/en/scores/archive/milan/408/1996/results
19960226,1996,Philadelphia,1996_401,Carpet,Indoor,$714250,32,https://www.atptour.com/en/scores/archive/philadelphia/401/1996/results
19960304,1996,Rotterdam,1996_407,Carpet,Indoor,$750000,32,https://www.atptour.com/en/scores/archive/rotterdam/407/1996/results
19960304,1996,Mexico City,1996_807,Clay,Outdoor,$330000,32,https://www.atptour.com/en/scores/archive/mexico-city/807/1996/results
19960304,1996,Scottsdale,1996_433,Hard,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/scottsdale/433/1996/results
19960311,1996,ATP Masters 1000 Indian Wells,1996_404,Hard,Outdoor,$2200000,56,https://www.atptour.com/en/scores/archive/indian-wells/404/1996/results
19960311,1996,Copenhagen,1996_481,Carpet,Indoor,$228000,32,https://www.atptour.com/en/scores/archive/copenhagen/481/1996/results
19960318,1996,ATP Masters 1000 Miami,1996_403,Hard,Outdoor,$2550000,96,https://www.atptour.com/en/scores/archive/miami/403/1996/results
19960318,1996,St. Petersburg,1996_568,Carpet,Indoor,$325000,32,https://www.atptour.com/en/scores/archive/st-petersburg/568/1996/results
19960325,1996,Casablanca,1996_360,Clay,Outdoor,$228000,32,https://www.atptour.com/en/scores/archive/casablanca/360/1996/results
19960408,1996,Estoril,1996_468,Clay,Outdoor,$625000,32,https://www.atptour.com/en/scores/archive/estoril/468/1996/results
19960408,1996,New Delhi,1996_891,Hard,Outdoor,$430000,32,https://www.atptour.com/en/scores/archive/new-delhi/891/1996/results
19960408,1996,Hong Kong,1996_336,Hard,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/hong-kong/336/1996/results
19960415,1996,Tokyo,1996_329,Hard,Outdoor,$1060000,56,https://www.atptour.com/en/scores/archive/tokyo/329/1996/results
19960415,1996,Barcelona,1996_425,Clay,Outdoor,$925000,56,https://www.atptour.com/en/scores/archive/barcelona/425/1996/results
19960415,1996,Bermuda,1996_436,Clay,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/bermuda/436/1996/results
19960422,1996,ATP Masters 1000 Monte Carlo,1996_410,Clay,Outdoor,$2200000,56,https://www.atptour.com/en/scores/archive/monte-carlo/410/1996/results
19960422,1996,Seoul,1996_434,Hard,Outdoor,$228000,32,https://www.atptour.com/en/scores/archive/seoul/434/1996/results
19960429,1996,Munich,1996_308,Clay,Outdoor,$425000,32,https://www.atptour.com/en/scores/archive/munich/308/1996/results
19960429,1996,Prague,1996_379,Clay,Outdoor,$365000,32,https://www.atptour.com/en/scores/archive/prague/379/1996/results
19960429,1996,Atlanta,1996_409,Clay,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/atlanta/409/1996/results
19960506,1996,ATP Masters 1000 Hamburg,1996_414,Clay,Outdoor,$2200000,56,https://www.atptour.com/en/scores/archive/hamburg/414/1996/results
19960506,1996,Pinehurst,1996_717,Clay,Outdoor,$289250,32,https://www.atptour.com/en/scores/archive/pinehurst/717/1996/results
19960513,1996,ATP Masters 1000 Rome,1996_416,Clay,Outdoor,$2200000,64,https://www.atptour.com/en/scores/archive/rome/416/1996/results
19960513,1996,Coral Springs,1996_499,Clay,Outdoor,$270000,32,https://www.atptour.com/en/scores/archive/delray-beach/499/1996/results
19960520,1996,World Team Cup,1996_615,Clay,Outdoor,$1900000,32,https://www.atptour.com/en/scores/archive/dusseldorf/615/1996/results
19960520,1996,St. Poelten,1996_306,Clay,Outdoor,$425000,32,https://www.atptour.com/en/scores/archive/st-poelten/306/1996/results
19960527,1996,Roland Garros,1996_520,Clay,Outdoor,,128,https://www.atptour.com/en/scores/archive/roland-garros/520/1996/results
19960610,1996,London / Queen's Club,1996_311,Grass,Outdoor,$700000,56,https://www.atptour.com/en/scores/archive/london/311/1996/results
19960610,1996,Rosmalen,1996_440,Grass,Outdoor,$500000,32,https://www.atptour.com/en/scores/archive/rosmalen/440/1996/results
19960610,1996,Oporto,1996_310,Clay,Outdoor,$425000,32,https://www.atptour.com/en/scores/archive/oporto/310/1996/results
19960617,1996,Halle,1996_500,Grass,Outdoor,$900000,32,https://www.atptour.com/en/scores/archive/halle/500/1996/results
19960617,1996,Bologna,1996_312,Clay,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/bologna/312/1996/results
19960617,1996,Nottingham,1996_741,Grass,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/nottingham/741/1996/results
19960624,1996,Wimbledon,1996_540,Grass,Outdoor,,128,https://www.atptour.com/en/scores/archive/wimbledon/540/1996/results
19960708,1996,Gstaad,1996_314,Clay,Outdoor,$550000,32,https://www.atptour.com/en/scores/archive/gstaad/314/1996/results
19960708,1996,Bastad,1996_316,Clay,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/bastad/316/1996/results
19960708,1996,Newport,1996_315,Grass,Outdoor,$255000,32,https://www.atptour.com/en/scores/archive/newport/315/1996/results
19960715,1996,Stuttgart Outdoor,1996_321,Clay,Outdoor,$1040000,48,https://www.atptour.com/en/scores/archive/stuttgart/321/1996/results
19960715,1996,Washington,1996_418,Hard,Outdoor,$675000,56,https://www.atptour.com/en/scores/archive/washington/418/1996/results
19960722,1996,Kitzbuhel,1996_319,Clay,Outdoor,$425000,48,https://www.atptour.com/en/scores/archive/kitzbuhel/319/1996/results
19960722,1996,Atlanta Olympics,1996_96,Hard,Outdoor,,64,https://www.atptour.com/en/scores/archive/atlanta/96/1996/results
19960729,1996,Amsterdam,1996_317,Clay,Outdoor,$500000,32,https://www.atptour.com/en/scores/archive/amsterdam/317/1996/results
19960729,1996,Los Angeles,1996_423,Hard,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/los-angeles/423/1996/results
19960805,1996,ATP Masters 1000 Cincinnati,1996_422,Hard,Outdoor,$2200000,56,https://www.atptour.com/en/scores/archive/cincinnati/422/1996/results
19960805,1996,San Marino,1996_475,Clay,Outdoor,$300000,32,https://www.atptour.com/en/scores/archive/san-marino/475/1996/results
19960812,1996,Indianapolis,1996_419,Hard,Outdoor,$1040000,56,https://www.atptour.com/en/scores/archive/indianapolis/419/1996/results
19960812,1996,New Haven,1996_420,Hard,Outdoor,$1040000,56,https://www.atptour.com/en/scores/archive/new-haven/420/1996/results
19960812,1996,Umag,1996_439,Clay,Outdoor,$400000,32,https://www.atptour.com/en/scores/archive/umag/439/1996/results
19960819,1996,ATP Masters 1000 Canada,1996_421,Hard,Outdoor,$2000000,56,https://www.atptour.com/en/scores/archive/toronto/421/1996/results
19960819,1996,Long Island,1996_441,Hard,Outdoor,$250000,32,https://www.atptour.com/en/scores/archive/long-island/441/1996/results
19960826,1996,US Open,1996_560,Hard,Outdoor,,128,https://www.atptour.com/en/scores/archive/us-open/560/1996/results
19960909,1996,Bucharest,1996_773,Clay,Outdoor,$500000,32,https://www.atptour.com/en/scores/archive/bucharest/773/1996/results
19960909,1996,Bournemouth,1996_620,Clay,Outdoor,$400000,32,https://www.atptour.com/en/scores/archive/bournemouth/620/1996/results
19960909,1996,Bogota,1996_359,Clay,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/bogota/359/1996/results
19960923,1996,Basel,1996_328,Hard,Indoor,$1000000,32,https://www.atptour.com/en/scores/archive/basel/328/1996/results
19960923,1996,Palermo,1996_325,Clay,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/palermo/325/1996/results
19960930,1996,Lyon,1996_7309,Carpet,Indoor,$750000,32,https://www.atptour.com/en/scores/archive/lyon/7309/1996/results
19960930,1996,Singapore,1996_326,Carpet,Indoor,$414250,32,https://www.atptour.com/en/scores/archive/singapore/326/1996/results
19960930,1996,Marbella,1996_7306,Clay,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/marbella/7306/1996/results
19961007,1996,Vienna,1996_337,Carpet,Indoor,$800000,32,https://www.atptour.com/en/scores/archive/vienna/337/1996/results
19961007,1996,Beijing,1996_7307,Carpet,Indoor,$328000,32,https://www.atptour.com/en/scores/archive/beijing/7307/1996/results
19961014,1996,Ostrava,1996_348,Carpet,Indoor,$475000,32,https://www.atptour.com/en/scores/archive/ostrava/348/1996/results
19961014,1996,Toulouse,1996_327,Hard,Indoor,$400000,32,https://www.atptour.com/en/scores/archive/toulouse/327/1996/results
19961014,1996,Tel Aviv,1996_330,Hard,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/tel-aviv/330/1996/results
19961021,1996,ATP Masters 1000 Stuttgart,1996_357,Carpet,Indoor,$2200000,48,https://www.atptour.com/en/scores/archive/stuttgart/357/1996/results
19961028,1996,ATP Masters 1000 Paris,1996_352,Carpet,Indoor,$2550000,48,https://www.atptour.com/en/scores/archive/paris/352/1996/results
19961104,1996,Moscow,1996_438,Carpet,Indoor,$1150000,32,https://www.atptour.com/en/scores/archive/moscow/438/1996/results
19961104,1996,Stockholm,1996_429,Hard,Indoor,$825000,32,https://www.atptour.com/en/scores/archive/stockholm/429/1996/results
19961104,1996,Santiago,1996_505,Clay,Outdoor,$228000,32,https://www.atptour.com/en/scores/archive/santiago/505/1996/results
19961111,1996,ATP Tour World Doubles Championship,1996_602,Carpet,Indoor,$500000,0,https://www.atptour.com/en/scores/archive/atp-tour-world-doubles-championship/602/1996/results
19961119,1996,ATP Tour World Championship,1996_605,Carpet,Indoor,$3300000,9,https://www.atptour.com/en/scores/archive/atp-tour-world-championship/605/1996/results
19961203,1996,Grand Slam Cup,1996_604,Carpet,Indoor,$6000000,16,https://www.atptour.com/en/scores/archive/munich/604/1996/results
19961230,1997,Doha,1997_451,Hard,Outdoor,$625000,32,https://www.atptour.com/en/scores/archive/doha/451/1997/results
19961230,1997,Adelaide,1997_7308,Hard,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/adelaide/7308/1997/results
19970106,1997,Auckland,1997_301,Hard,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/auckland/301/1997/results
19970106,1997,Sydney Outdoor,1997_338,Hard,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/sydney/338/1997/results
19970113,1997,Australian Open,1997_580,Hard,Outdoor,$3538866,128,https://www.atptour.com/en/scores/archive/australian-open/580/1997/results
19970127,1997,Zagreb,1997_7301,Carpet,Indoor,$400000,32,https://www.atptour.com/en/scores/archive/zagreb/7301/1997/results
19970127,1997,Shanghai,1997_890,Carpet,Indoor,$330000,32,https://www.atptour.com/en/scores/archive/shanghai/890/1997/results
19970210,1997,Dubai,1997_495,Hard,Outdoor,$1039250,32,https://www.atptour.com/en/scores/archive/dubai/495/1997/results
19970210,1997,Marseille,1997_496,Hard,Indoor,$539250,32,https://www.atptour.com/en/scores/archive/marseille/496/1997/results
19970210,1997,San Jose,1997_424,Hard,Indoor,$328000,32,https://www.atptour.com/en/scores/archive/san-jose/424/1997/results
19970217,1997,Antwerp,1997_430,Hard,Indoor,$1000000,32,https://www.atptour.com/en/scores/archive/antwerp/430/1997/results
19970217,1997,Memphis,1997_402,Hard,Indoor,$825000,48,https://www.atptour.com/en/scores/archive/memphis/402/1997/results
19970224,1997,Milan,1997_408,Carpet,Indoor,$814250,32,https://www.atptour.com/en/scores/archive/milan/408/1997/results
19970224,1997,Philadelphia,1997_401,Hard,Indoor,$714250,32,https://www.atptour.com/en/scores/archive/philadelphia/401/1997/results
19970303,1997,Rotterdam,1997_407,Carpet,Indoor,$750000,32,https://www.atptour.com/en/scores/archive/rotterdam/407/1997/results
19970303,1997,Scottsdale,1997_433,Hard,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/scottsdale/433/1997/results
19970310,1997,ATP Masters 1000 Indian Wells,1997_404,Hard,Outdoor,$2300000,56,https://www.atptour.com/en/scores/archive/indian-wells/404/1997/results
19970310,1997,Copenhagen,1997_481,Carpet,Indoor,$228000,32,https://www.atptour.com/en/scores/archive/copenhagen/481/1997/results
19970317,1997,ATP Masters 1000 Miami,1997_403,Hard,Outdoor,$2700000,96,https://www.atptour.com/en/scores/archive/miami/403/1997/results
19970317,1997,St. Petersburg,1997_568,Carpet,Indoor,$325000,32,https://www.atptour.com/en/scores/archive/st-petersburg/568/1997/results
19970324,1997,Casablanca,1997_360,Clay,Outdoor,$228000,32,https://www.atptour.com/en/scores/archive/casablanca/360/1997/results
19970407,1997,Estoril,1997_468,Clay,Outdoor,$625000,32,https://www.atptour.com/en/scores/archive/estoril/468/1997/results
19970407,1997,Chennai,1997_891,Hard,Outdoor,$430000,32,https://www.atptour.com/en/scores/archive/chennai/891/1997/results
19970407,1997,Hong Kong,1997_336,Hard,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/hong-kong/336/1997/results
19970414,1997,Tokyo,1997_329,Hard,Outdoor,$1060000,56,https://www.atptour.com/en/scores/archive/tokyo/329/1997/results
19970414,1997,Barcelona,1997_425,Clay,Outdoor,$950000,56,https://www.atptour.com/en/scores/archive/barcelona/425/1997/results
19970421,1997,ATP Masters 1000 Monte Carlo,1997_410,Clay,Outdoor,$2300000,56,https://www.atptour.com/en/scores/archive/monte-carlo/410/1997/results
19970421,1997,Orlando,1997_717,Clay,Outdoor,$289250,32,https://www.atptour.com/en/scores/archive/orlando/717/1997/results
19970428,1997,Munich,1997_308,Clay,Outdoor,$425000,32,https://www.atptour.com/en/scores/archive/munich/308/1997/results
19970428,1997,Prague,1997_379,Clay,Outdoor,$365000,32,https://www.atptour.com/en/scores/archive/prague/379/1997/results
19970428,1997,Atlanta,1997_409,Clay,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/atlanta/409/1997/results
19970505,1997,ATP Masters 1000 Hamburg,1997_414,Clay,Outdoor,$2300000,56,https://www.atptour.com/en/scores/archive/hamburg/414/1997/results
19970505,1997,Coral Springs,1997_499,Clay,Outdoor,$270000,32,https://www.atptour.com/en/scores/archive/coral-springs/499/1997/results
19970512,1997,ATP Masters 1000 Rome,1997_416,Clay,Outdoor,$2300000,64,https://www.atptour.com/en/scores/archive/rome/416/1997/results
19970519,1997,World Team Cup,1997_615,Clay,Outdoor,$1900000,32,https://www.atptour.com/en/scores/archive/dusseldorf/615/1997/results
19970519,1997,St. Poelten,1997_306,Clay,Outdoor,$425000,32,https://www.atptour.com/en/scores/archive/st-poelten/306/1997/results
19970526,1997,Roland Garros,1997_520,Clay,Outdoor,$5544184,128,https://www.atptour.com/en/scores/archive/roland-garros/520/1997/results
19970609,1997,Halle,1997_500,Grass,Outdoor,$900000,32,https://www.atptour.com/en/scores/archive/halle/500/1997/results
19970609,1997,London / Queen's Club,1997_311,Grass,Outdoor,$700000,56,https://www.atptour.com/en/scores/archive/london/311/1997/results
19970609,1997,Bologna,1997_312,Clay,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/bologna/312/1997/results
19970616,1997,Rosmalen,1997_440,Grass,Outdoor,$500000,32,https://www.atptour.com/en/scores/archive/rosmalen/440/1997/results
19970616,1997,Nottingham,1997_741,Grass,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/nottingham/741/1997/results
19970623,1997,Wimbledon,1997_540,Grass,Outdoor,$5445815,128,https://www.atptour.com/en/scores/archive/wimbledon/540/1997/results
19970707,1997,Gstaad,1997_314,Clay,Outdoor,$550000,32,https://www.atptour.com/en/scores/archive/gstaad/314/1997/results
19970707,1997,Bastad,1997_316,Clay,Outdoor,$328000,32,https://www.atptour.com/en/scores/archive/bastad/316/1997/results
19970707,1997,Newport,1997_315,Grass,Outdoor,$280000,32,https://www.atptour.com/en/scores/archive/newport/315/1997/results
19970714,1997,Stuttgart Outdoor,1997_321,Clay,Outdoor,$1040000,48,https://www.atptour.com/en/scores/archive/stuttgart/321/1997/results
19970714,1997,Washington,1997_418,Hard,Outdoor,$675000,56,https://www.atptour.com/en/scores/archive/washington/418/1997/results
19970721,1997,Kitzbuhel,1997_319,Clay,Outdoor,$525000,48,https://www.atptour.com/en/scores/archive/kitzbuhel/319/1997/results
